priref,lref,path,width,height,megapixels,soort,is_color,sitter_count,sitter_ids,date,objectcat,artist_name
5281,9660870,D:\thesis\images\9660870.jpg,500,438,0.219,black and white photograph,False,1,202483,1808,painting,"Hodges, Charles Howard"
5282,9660871,D:\thesis\images\9660871.jpg,500,438,0.219,black and white photograph,False,1,137421,1830,painting,"Hodges, Charles Howard"
5284,9660872,D:\thesis\images\9660872.jpg,500,438,0.219,black and white photograph,False,1,205746,1775,painting,Anoniem
5288,9660873,D:\thesis\images\9660873.jpg,500,438,0.219,black and white photograph,False,1,205748,1775,painting,Anoniem
5291,9660875,D:\thesis\images\9660875.jpg,500,438,0.219,black and white photograph,False,1,205749,1835,painting,"Hodges, Charles Howard"
5293,9660874,D:\thesis\images\9660874.jpg,500,438,0.219,black and white photograph,False,1,205750,1835,painting,"Hodges, Charles Howard"
5295,9660876,D:\thesis\images\9660876.jpg,500,438,0.219,black and white photograph,False,1,145777,1810,painting,"Hodges, Charles Howard"
5296,9660877,D:\thesis\images\9660877.jpg,500,438,0.219,black and white photograph,False,1,145783,1810,painting,"Hodges, Charles Howard"
5301,9660878,D:\thesis\images\9660878.jpg,500,438,0.219,black and white photograph,False,1,205751,1805,painting,"Hodges, Charles Howard"
5306,9660879,D:\thesis\images\9660879.jpg,500,438,0.219,black and white photograph,False,1,205752,1805,painting,"Hodges, Charles Howard"
5342,9239309,D:\thesis\images\9239309.jpg,3521,5791,20.39,black and white photograph,False,1,144348,1564,painting,"Heemskerck, Maarten van"
5357,9660903,D:\thesis\images\9660903.jpg,500,438,0.219,black and white photograph,False,1,206683,1792,painting,"Lapis, Hieronymus"
5360,9660764,D:\thesis\images\9660764.jpg,500,438,0.219,black and white photograph,False,1,205753,1540,painting,"Heemskerck, Maarten van"
5361,9239199,D:\thesis\images\9239199.jpg,3275,4471,14.643,black and white photograph,False,1,202299,1544,painting,Anoniem
5363,9660765,D:\thesis\images\9660765.jpg,500,438,0.219,black and white photograph,False,1,205755,1543,painting,Anoniem
5365,9660767,D:\thesis\images\9660767.jpg,500,438,0.219,black and white photograph,False,1,205756,1537,painting,"Heemskerck, Maarten van"
5367,9660908,D:\thesis\images\9660908.jpg,500,438,0.219,black and white photograph,False,1,118819,1714,painting,"Limborch, Hendrik van"
5368,9660768,D:\thesis\images\9660768.jpg,640,560,0.358,black and white photograph,False,1,135500,1545,painting,"Heemskerck, Maarten van"
5369,9660909,D:\thesis\images\9660909.jpg,500,438,0.219,black and white photograph,False,1,105931,1714,painting,"Limborch, Hendrik van"
5370,9660910,D:\thesis\images\9660910.jpg,640,560,0.358,black and white photograph,False,1,144278,1717,painting,"Limborch, Hendrik van"
5371,9660769,D:\thesis\images\9660769.jpg,500,438,0.219,black and white photograph,False,1,139756,1540,painting,Anoniem
5372,9660537,D:\thesis\images\9660537.jpg,500,438,0.219,black and white photograph,False,1,206937,1793,portrait miniature,"Andrews, Samuel"
5374,9239319,D:\thesis\images\9239319.jpg,3368,4513,15.2,black and white photograph,False,1,141356,1540,painting,"Heemskerck, Maarten van"
5375,9660911,D:\thesis\images\9660911.jpg,500,438,0.219,black and white photograph,False,1,205758,1800,painting,"Loeff, Hillebrand Dirk"
5376,9660771,D:\thesis\images\9660771.jpg,640,560,0.358,black and white photograph,False,1,138683,1530,painting,"Heemskerck, Maarten van"
5378,9660772,D:\thesis\images\9660772.jpg,640,560,0.358,black and white photograph,False,1,138684,1530,painting,"Heemskerck, Maarten van"
5380,9660538,D:\thesis\images\9660538.jpg,500,438,0.219,black and white photograph,False,1,206938,1795,drawing (visual work),"Andrews, Samuel"
5381,9239335,D:\thesis\images\9239335.jpg,3649,4752,17.34,black and white photograph,False,1,206378,1529,painting,"Heemskerck, Maarten van"
5382,9881329,D:\thesis\images\9881329.jpg,500,438,0.219,color reproduction,True,1,205759,1529,painting,"Heemskerck, Maarten van"
5384,10724427,D:\thesis\images\10724427.jpg,393,500,0.197,black and white photograph,False,1,141355,1540,painting,"Heemskerck, Maarten van"
5385,9239339,D:\thesis\images\9239339.jpg,3682,4570,16.827,black and white photograph,False,1,117905,1540,painting,"Heemskerck, Maarten van"
5395,9660918,D:\thesis\images\9660918.jpg,500,438,0.219,black and white photograph,False,1,204450,1806,painting,"Lelie, Adriaan de"
5397,9660917,D:\thesis\images\9660917.jpg,500,438,0.219,black and white photograph,False,1,204451,1804,painting,"Lelie, Adriaan de"
5399,9660919,D:\thesis\images\9660919.jpg,500,438,0.219,black and white photograph,False,1,9236,1810,painting,"Lelie, Adriaan de"
5401,9660920,D:\thesis\images\9660920.jpg,500,438,0.219,black and white photograph,False,1,204452,1812,painting,"Lelie, Adriaan de"
5402,9660921,D:\thesis\images\9660921.jpg,500,438,0.219,black and white photograph,False,1,123599,1817-02-17,painting,"Lelie, Adriaan de"
5403,9660922,D:\thesis\images\9660922.jpg,500,438,0.219,black and white photograph,False,1,204457,1823,painting,"Lelie, Adriaan de"
5406,9660923,D:\thesis\images\9660923.jpg,500,438,0.219,black and white photograph,False,1,118926,1814,painting,"Lelie, Adriaan de"
5408,9660924,D:\thesis\images\9660924.jpg,500,438,0.219,black and white photograph,False,1,146118,1814,painting,"Lelie, Adriaan de"
5409,9195303,D:\thesis\images\9195303.jpg,2242,2791,6.257,black and white photograph,False,1,127388,1790,painting,"Lelie, Adriaan de"
5410,9660926,D:\thesis\images\9660926.jpg,500,438,0.219,black and white photograph,False,1,141192,1770,painting,"Lelie, Adriaan de"
5412,9660929,D:\thesis\images\9660929.jpg,500,438,0.219,black and white photograph,False,1,122248,1792,painting,"Lelie, Adriaan de"
5419,9660932,D:\thesis\images\9660932.jpg,500,438,0.219,black and white photograph,False,1,134615,1779,painting,"Mansvelt, Antonie Jan van"
5422,9660934,D:\thesis\images\9660934.jpg,500,438,0.219,black and white photograph,False,1,113919,1760,painting,"Maurer, Jacob"
5425,9660935,D:\thesis\images\9660935.jpg,500,438,0.219,black and white photograph,False,1,205761,1722,painting,"Meyer, Jan de (II)"
5426,9660936,D:\thesis\images\9660936.jpg,500,438,0.219,black and white photograph,False,1,110158,1734,painting,"Meyer, Jan de (II)"
5430,9660939,D:\thesis\images\9660939.jpg,500,438,0.219,black and white photograph,False,1,109585,1800,painting,"Moritz, Louis"
5431,9660940,D:\thesis\images\9660940.jpg,500,438,0.219,black and white photograph,False,1,205763,1810,painting,"Moritz, Louis"
5441,9660946,D:\thesis\images\9660946.jpg,500,438,0.219,black and white photograph,False,1,205830,1702,painting,"Mij, Hieronymus van der"
5442,9660945,D:\thesis\images\9660945.jpg,500,438,0.219,black and white photograph,False,1,205833,1702,painting,"Mij, Hieronymus van der"
5443,9660947,D:\thesis\images\9660947.jpg,500,438,0.219,black and white photograph,False,1,205834,1702,painting,"Mij, Hieronymus van der"
5444,9660948,D:\thesis\images\9660948.jpg,500,438,0.219,black and white photograph,False,1,205835,1702,painting,"Mij, Hieronymus van der"
5445,9660949,D:\thesis\images\9660949.jpg,500,438,0.219,black and white photograph,False,1,143935,1702,painting,"Mij, Hieronymus van der"
5446,9660950,D:\thesis\images\9660950.jpg,500,438,0.219,black and white photograph,False,1,113574,1757,painting,"Mij, Hieronymus van der"
5525,9302149,D:\thesis\images\9302149.jpg,2000,2786,5.572,digital image,True,1,122218,1620,painting,"Rubens, Peter Paul"
5526,9660656,D:\thesis\images\9660656.jpg,500,438,0.219,black and white photograph,False,1,140266,1607,painting,"Rubens, Peter Paul"
5527,9660657,D:\thesis\images\9660657.jpg,500,438,0.219,black and white photograph,False,1,119907,1615,painting,"Rubens, Peter Paul"
5528,9660658,D:\thesis\images\9660658.jpg,500,438,0.219,black and white photograph,False,1,205851,1605,painting,"Rubens, Peter Paul"
5531,9660660,D:\thesis\images\9660660.jpg,500,438,0.219,black and white photograph,False,1,117338,1630,painting,Anoniem
5538,9660953,D:\thesis\images\9660953.jpg,500,438,0.219,black and white photograph,False,1,201856,1740,painting,"Mijn, Frans van der"
5540,9660954,D:\thesis\images\9660954.jpg,500,438,0.219,black and white photograph,False,1,205854,1742,painting,"Mijn, Frans van der"
5544,9660956,D:\thesis\images\9660956.jpg,500,438,0.219,black and white photograph,False,1,14462,1747,painting,"Mijn, Frans van der"
5546,9660957,D:\thesis\images\9660957.jpg,500,438,0.219,black and white photograph,False,1,107535,1749,painting,Anoniem
5549,9660958,D:\thesis\images\9660958.jpg,500,438,0.219,black and white photograph,False,1,144016,1763,painting,"Mijn, George van der"
5552,9660959,D:\thesis\images\9660959.jpg,500,438,0.219,black and white photograph,False,1,15418,1763,painting,"Mijn, George van der"
5553,9660961,D:\thesis\images\9660961.jpg,500,438,0.219,black and white photograph,False,1,107016,1759,painting,"Mijn, George van der"
5554,9660960,D:\thesis\images\9660960.jpg,500,438,0.219,black and white photograph,False,1,205856,1757,painting,"Mijn, George van der"
5556,9660963,D:\thesis\images\9660963.jpg,500,438,0.219,black and white photograph,False,1,205857,1746,painting,"Nachenius, Jan Jacob"
5560,10635451,D:\thesis\images\10635451.jpg,451,500,0.226,BD/Digital Collection,False,1,15178,1744,painting,"Nijmegen, Dionys van"
5561,9660967,D:\thesis\images\9660967.jpg,500,438,0.219,black and white photograph,False,1,134828,1744,painting,"Nijmegen, Dionys van"
5563,9660970,D:\thesis\images\9660970.jpg,500,438,0.219,black and white photograph,False,1,132696,1790,painting,"Nijmegen, Dionys van"
5565,9660969,D:\thesis\images\9660969.jpg,500,438,0.219,black and white photograph,False,1,134310,1734,painting,"Nijmegen, Dionys van"
5566,9660968,D:\thesis\images\9660968.jpg,500,438,0.219,black and white photograph,False,1,134669,1734,painting,"Nijmegen, Dionys van"
5571,9660973,D:\thesis\images\9660973.jpg,500,438,0.219,black and white photograph,False,1,113215,1771,painting,"Pothoven, Hendrik"
5573,9660975,D:\thesis\images\9660975.jpg,500,438,0.219,black and white photograph,False,1,204343,1781,painting,"Puyl, Louis François Gerard van der"
5574,9660976,D:\thesis\images\9660976.jpg,500,438,0.219,black and white photograph,False,1,204345,1781,painting,"Puyl, Louis François Gerard van der"
5575,9660977,D:\thesis\images\9660977.jpg,500,438,0.219,black and white photograph,False,1,104518,1807,painting,"Puyl, Louis François Gerard van der"
5579,10747332,D:\thesis\images\10747332.jpg,5515,7589,41.853,black and white photograph,False,1,119903,1780,painting,"Puyl, Louis François Gerard van der"
5584,9660983,D:\thesis\images\9660983.jpg,640,560,0.358,black and white photograph,False,1,112384,1749,painting,"Quinkhard, Jan Maurits"
5585,9660984,D:\thesis\images\9660984.jpg,500,438,0.219,black and white photograph,False,1,135796,1708,painting,"Quinkhard, Jan Maurits"
5588,9660985,D:\thesis\images\9660985.jpg,500,438,0.219,black and white photograph,False,1,116751,1742,painting,"Quinkhard, Jan Maurits"
5591,9660986,D:\thesis\images\9660986.jpg,500,438,0.219,black and white photograph,False,1,134615,1750,painting,"Quinkhard, Jan Maurits"
5594,9660987,D:\thesis\images\9660987.jpg,500,438,0.219,black and white photograph,False,1,107055,1740,painting,"Quinkhard, Jan Maurits"
5597,9660991,D:\thesis\images\9660991.jpg,500,438,0.219,black and white photograph,False,1,108880,1740,painting,"Quinkhard, Jan Maurits"
5612,10721866,D:\thesis\images\10721866.jpg,1833,2307,4.229,photograph,False,1,137155,1743,painting,"Quinkhard, Jan Maurits"
5614,10722467,D:\thesis\images\10722467.jpg,1880,2388,4.489,photograph,False,1,132842,1743,painting,"Quinkhard, Jan Maurits"
5615,9660990,D:\thesis\images\9660990.jpg,500,438,0.219,black and white photograph,False,1,205859,1748,painting,"Quinkhard, Jan Maurits"
5616,9660992,D:\thesis\images\9660992.jpg,500,438,0.219,black and white photograph,False,1,133603,1743,portrait miniature,"Quinkhard, Jan Maurits"
5617,9660993,D:\thesis\images\9660993.jpg,640,560,0.358,black and white photograph,False,1,143344,1747,painting,"Quinkhard, Jan Maurits"
5619,9660994,D:\thesis\images\9660994.jpg,500,438,0.219,black and white photograph,False,1,114115,1763,painting,"Quinkhard, Jan Maurits"
5625,9660999,D:\thesis\images\9660999.jpg,500,438,0.219,black and white photograph,False,1,114115,1744,painting,"Quinkhard, Jan Maurits"
5630,9661004,D:\thesis\images\9661004.jpg,500,438,0.219,black and white photograph,False,1,204141,1774,painting,"Reyers, Nicolaas"
5632,9661006,D:\thesis\images\9661006.jpg,500,438,0.219,black and white photograph,False,1,207616,1799,painting,"Rooyen, Gabriël van"
5634,10632189,D:\thesis\images\10632189.jpg,5238,6399,33.518,digital image,True,1,133405,1761,painting,"Regters, Tibout"
5635,9661009,D:\thesis\images\9661009.jpg,500,438,0.219,black and white photograph,False,1,207720,1747,painting,"Regters, Tibout"
5636,9661010,D:\thesis\images\9661010.jpg,500,438,0.219,black and white photograph,False,1,135428,1748,painting,"Regters, Tibout"
5637,11118780,D:\thesis\images\11118780.jpg,3126,3818,11.935,BD/Digital Collection,False,1,13530,1751,painting,"Regters, Tibout"
5647,9661012,D:\thesis\images\9661012.jpg,500,438,0.219,black and white photograph,False,1,140633,1756,painting,"Regters, Tibout"
5648,9661013,D:\thesis\images\9661013.jpg,500,438,0.219,black and white photograph,False,1,101995,1753,painting,"Regters, Tibout"
5651,9661015,D:\thesis\images\9661015.jpg,500,438,0.219,black and white photograph,False,1,142747,1749,painting,"Sam, Engel"
5657,9661020,D:\thesis\images\9661020.jpg,500,438,0.219,black and white photograph,False,1,116933,1800,painting,"Scheltema, Taco (I)"
5661,9881306,D:\thesis\images\9881306.jpg,500,438,0.219,black and white photograph,False,1,203260,1633,painting,"Pot, Hendrick"
5663,9661023,D:\thesis\images\9661023.jpg,500,438,0.219,black and white photograph,False,1,135257,1794,painting,"Scheltema, Taco (I)"
5664,9881307,D:\thesis\images\9881307.jpg,500,438,0.219,black and white photograph,False,1,203259,1633,painting,"Pot, Hendrick"
5670,9881308,D:\thesis\images\9881308.jpg,500,438,0.219,black and white photograph,False,1,103771,1640,painting,"Santvoort, Dirck Dircksz."
5693,9661032,D:\thesis\images\9661032.jpg,500,438,0.219,black and white photograph,False,1,206671,1775,painting,"Schouman, Aert"
5726,9661041,D:\thesis\images\9661041.jpg,383,500,0.192,black and white photograph,False,1,138433,1718,painting,"Serin, Harmanus"
5727,9661042,D:\thesis\images\9661042.jpg,500,438,0.219,black and white photograph,False,1,122360,1725,painting,"Serin, Harmanus"
5731,9661044,D:\thesis\images\9661044.jpg,500,438,0.219,black and white photograph,False,1,134819,1750,painting,"Stolker, Jan"
5735,9661048,D:\thesis\images\9661048.jpg,500,438,0.219,black and white photograph,False,1,13425,1757,painting,"Stolker, Jan"
5738,9661049,D:\thesis\images\9661049.jpg,500,438,0.219,black and white photograph,False,1,109088,1756,painting,"Stolker, Jan"
5739,9661050,D:\thesis\images\9661050.jpg,500,438,0.219,black and white photograph,False,1,15418,1744,painting,"Sypesteyn, Maria Machteld van"
5740,9661051,D:\thesis\images\9661051.jpg,500,438,0.219,black and white photograph,False,1,107535,1742,painting,"Sypesteyn, Maria Machteld van"
5748,9503966,D:\thesis\images\9503966.jpg,500,438,0.219,black and white photograph,False,1,205875,1775,painting,"Spinny, Guillaume de"
5753,9661059,D:\thesis\images\9661059.jpg,640,560,0.358,black and white photograph,False,1,116415,1767,painting,"Spinny, Guillaume de"
5754,9661061,D:\thesis\images\9661061.jpg,500,438,0.219,black and white photograph,False,1,113909,1756,decorative wall component,"Spinny, Guillaume de"
5757,9661062,D:\thesis\images\9661062.jpg,500,438,0.219,black and white photograph,False,1,113909,1757,painting,"Spinny, Guillaume de"
5758,9661056,D:\thesis\images\9661056.jpg,500,438,0.219,black and white photograph,False,1,103665,1759,painting,"Spinny, Guillaume de"
5760,9881587,D:\thesis\images\9881587.jpg,500,438,0.219,black and white photograph,False,1,12911,1730,painting,"Schouman, Aert"
5772,9661066,D:\thesis\images\9661066.jpg,500,438,0.219,black and white photograph,False,1,203202,1783,painting,"Strij, Abraham van (I)"
5777,9415975,D:\thesis\images\9415975.jpg,500,438,0.219,black and white photograph,False,1,203203,1785,painting,"Strij, Abraham van (I)"
5786,10634528,D:\thesis\images\10634528.jpg,800,1041,0.833,BD/Digital Collection,False,1,107346,1629,painting,"Dyck, Anthony van"
5787,9881186,D:\thesis\images\9881186.jpg,500,438,0.219,black and white photograph,False,1,205876,1634,painting,"Dyck, Anthony van"
5788,9881187,D:\thesis\images\9881187.jpg,500,438,0.219,black and white photograph,False,1,108863,1630,painting,"Dyck, Anthony van"
5789,9881188,D:\thesis\images\9881188.jpg,500,438,0.219,black and white photograph,False,1,205877,1634,painting,"Dyck, Anthony van"
5790,9302087,D:\thesis\images\9302087.jpg,439,501,0.22,digital image,True,1,205878,1628,painting,"Dyck, Anthony van"
5792,9130736,D:\thesis\images\9130736.jpg,451,500,0.226,color photograph,True,1,109852,1635,painting,"Dyck, Anthony van"
5793,9881192,D:\thesis\images\9881192.jpg,500,438,0.219,black and white photograph,False,1,102884,1632,painting,"Dyck, Anthony van"
5802,9881510,D:\thesis\images\9881510.jpg,500,438,0.219,black and white photograph,False,1,205898,1626,painting,"Dyck, Anthony van"
5803,9881520,D:\thesis\images\9881520.jpg,500,438,0.219,black and white photograph,False,1,205900,1630,painting,"Dyck, Anthony van"
